3.721213468163e+005	7.308204971869e-002
3.721469052117e+005	7.310867361988e-002
3.721724636071e+005	7.313531470005e-002
3.721980220024e+005	7.316197297608e-002
3.722235803978e+005	7.318864846560e-002
3.722491387932e+005	7.321534118435e-002
3.722746971886e+005	7.324205114936e-002
3.723002555840e+005	7.326877837870e-002
3.723258139793e+005	7.329552288747e-002
3.723513723747e+005	7.332228469425e-002
3.723769307701e+005	7.334906381501e-002
3.724024891655e+005	7.337586026574e-002
3.724280475608e+005	7.340267406507e-002
3.724536059562e+005	7.342950522909e-002
3.724791643516e+005	7.345635377558e-002
3.725047227470e+005	7.348321972015e-002
3.725302811423e+005	7.351010308078e-002
3.725558395377e+005	7.353700387528e-002
3.725813979331e+005	7.356392211944e-002
3.726069563285e+005	7.359085783106e-002
3.726325147239e+005	7.361781102697e-002
3.726580731192e+005	7.364478172464e-002
3.726836315146e+005	7.367176994021e-002
3.727091899100e+005	7.369877569221e-002
3.727347483054e+005	7.372579899708e-002
3.727603067007e+005	7.375283987227e-002
3.727858650961e+005	7.377989833487e-002
3.728114234915e+005	7.380697440385e-002
3.728369818869e+005	7.383406809352e-002
3.728625402823e+005	7.386117942290e-002
3.728880986776e+005	7.388830840971e-002
3.729136570730e+005	7.391545507087e-002
3.729392154684e+005	7.394261942354e-002
3.729647738638e+005	7.396980148546e-002
3.729903322591e+005	7.399700127421e-002
3.730158906545e+005	7.402421880542e-002
3.730414490499e+005	7.405145409955e-002
3.730670074453e+005	7.407870717236e-002
3.730925658406e+005	7.410597804208e-002
3.731181242360e+005	7.413326672575e-002
3.731436826314e+005	7.416057324069e-002
3.731692410268e+005	7.418789760571e-002
3.731947994222e+005	7.421523983780e-002
3.732203578175e+005	7.424259995489e-002
3.732459162129e+005	7.426997797288e-002
3.732714746083e+005	7.429737391167e-002
3.732970330037e+005	7.432478778810e-002
3.733225913990e+005	7.435221961960e-002
3.733481497944e+005	7.437966942528e-002
3.733737081898e+005	7.440713722104e-002
3.733992665852e+005	7.443462302593e-002
3.734248249806e+005	7.446212685823e-002
3.734503833759e+005	7.448964873398e-002
3.734759417713e+005	7.451718867300e-002
3.735015001667e+005	7.454474669211e-002
3.735270585621e+005	7.457232280918e-002
3.735526169574e+005	7.459991704333e-002
3.735781753528e+005	7.462752941090e-002
3.736037337482e+005	7.465515993105e-002
3.736292921436e+005	7.468280862137e-002
3.736548505389e+005	7.471047550005e-002
3.736804089343e+005	7.473816058554e-002
3.737059673297e+005	7.476586389551e-002
3.737315257251e+005	7.479358544712e-002
3.737570841205e+005	7.482132526013e-002
3.737826425158e+005	7.484908335219e-002
3.738082009112e+005	7.487685974140e-002
3.738337593066e+005	7.490465444575e-002
3.738593177020e+005	7.493246748393e-002
3.738848760973e+005	7.496029887385e-002
3.739104344927e+005	7.498814863404e-002
3.739359928881e+005	7.501601678227e-002
3.739615512835e+005	7.504390333798e-002
3.739871096789e+005	7.507180831905e-002
3.740126680742e+005	7.509973174266e-002
3.740382264696e+005	7.512767362864e-002
3.740637848650e+005	7.515563399610e-002
3.740893432604e+005	7.518361286116e-002
3.741149016557e+005	7.521161024431e-002
3.741404600511e+005	7.523962616312e-002
3.741660184465e+005	7.526766063624e-002
3.741915768419e+005	7.529571368215e-002
3.742171352372e+005	7.532378531990e-002
3.742426936326e+005	7.535187556812e-002
3.742682520280e+005	7.537998444526e-002
3.742938104234e+005	7.540811196995e-002
3.743193688188e+005	7.543625816006e-002
3.743449272141e+005	7.546442303553e-002
3.743704856095e+005	7.549260661457e-002
3.743960440049e+005	7.552080891645e-002
3.744216024003e+005	7.554902995812e-002
3.744471607956e+005	7.557726976146e-002
3.744727191910e+005	7.560552834234e-002
3.744982775864e+005	7.563380572203e-002
3.745238359818e+005	7.566210191761e-002
3.745493943771e+005	7.569041694841e-002
3.745749527725e+005	7.571875083448e-002
3.746005111679e+005	7.574710359304e-002
3.746260695633e+005	7.577547524412e-002
3.746516279587e+005	7.580386580663e-002
3.746771863540e+005	7.583227529972e-002
3.747027447494e+005	7.586070374224e-002
3.747283031448e+005	7.588915115274e-002
3.747538615402e+005	7.591761755192e-002
3.747794199355e+005	7.594610295720e-002
3.748049783309e+005	7.597460738800e-002
3.748305367263e+005	7.600313086501e-002
3.748560951217e+005	7.603167340635e-002
3.748816535171e+005	7.606023503095e-002
3.749072119124e+005	7.608881575800e-002
3.749327703078e+005	7.611741560825e-002
3.749583287032e+005	7.614603459828e-002
3.749838870986e+005	7.617467275067e-002
3.750094454939e+005	7.620333008238e-002
3.750350038893e+005	7.623200661480e-002
3.750605622847e+005	7.626070236510e-002
3.750861206801e+005	7.628941735449e-002
3.751116790754e+005	7.631815160173e-002
3.751372374708e+005	7.634690512672e-002
3.751627958662e+005	7.637567794841e-002
3.751883542616e+005	7.640447008587e-002
3.752139126570e+005	7.643328156143e-002
3.752394710523e+005	7.646211239130e-002
3.752650294477e+005	7.649096259620e-002
3.752905878431e+005	7.651983219623e-002
3.753161462385e+005	7.654872121187e-002
3.753417046338e+005	7.657762966114e-002
3.753672630292e+005	7.660655756523e-002
3.753928214246e+005	7.663550494251e-002
3.754183798200e+005	7.666447181386e-002
3.754439382154e+005	7.669345819973e-002
3.754694966107e+005	7.672246411721e-002
3.754950550061e+005	7.675148958865e-002
3.755206134015e+005	7.678053463359e-002
3.755461717969e+005	7.680959927093e-002
3.755717301922e+005	7.683868352215e-002
3.755972885876e+005	7.686778740554e-002
3.756228469830e+005	7.689691094203e-002
3.756484053784e+005	7.692605415150e-002
3.756739637737e+005	7.695521705489e-002
3.756995221691e+005	7.698439967171e-002
3.757250805645e+005	7.701360202085e-002
3.757506389599e+005	7.704282412328e-002
3.757761973553e+005	7.707206600051e-002
3.758017557506e+005	7.710132767110e-002
3.758273141460e+005	7.713060915473e-002
3.758528725414e+005	7.715991047355e-002
3.758784309368e+005	7.718923164650e-002
3.759039893321e+005	7.721857269487e-002
3.759295477275e+005	7.724793363800e-002
3.759551061229e+005	7.727731449746e-002
3.759806645183e+005	7.730671529267e-002
3.760062229137e+005	7.733613604454e-002
3.760317813090e+005	7.736557677305e-002
3.760573397044e+005	7.739503749837e-002
3.760828980998e+005	7.742451824189e-002
3.761084564952e+005	7.745401902400e-002
3.761340148905e+005	7.748353986448e-002
3.761595732859e+005	7.751308078357e-002
3.761851316813e+005	7.754264180397e-002
3.762106900767e+005	7.757222294555e-002
3.762362484720e+005	7.760182422869e-002
3.762618068674e+005	7.763144567314e-002
3.762873652628e+005	7.766108730051e-002
3.763129236582e+005	7.769074913169e-002
3.763384820536e+005	7.772043118700e-002
3.763640404489e+005	7.775013348774e-002
3.763895988443e+005	7.777985605436e-002
3.764151572397e+005	7.780959890714e-002
3.764407156351e+005	7.783936206867e-002
3.764662740304e+005	7.786914555890e-002
3.764918324258e+005	7.789894939869e-002
3.765173908212e+005	7.792877360862e-002
3.765429492166e+005	7.795861821201e-002
3.765685076120e+005	7.798848322634e-002
3.765940660073e+005	7.801836867470e-002
3.766196244027e+005	7.804827457774e-002
3.766451827981e+005	7.807820095846e-002
3.766707411935e+005	7.810814783452e-002
3.766962995888e+005	7.813811522944e-002
3.767218579842e+005	7.816810316365e-002
3.767474163796e+005	7.819811165870e-002
3.767729747750e+005	7.822814073645e-002
3.767985331703e+005	7.825819041745e-002
3.768240915657e+005	7.828826072265e-002
3.768496499611e+005	7.831835167374e-002
3.768752083565e+005	7.834846329277e-002
3.769007667519e+005	7.837859560141e-002
3.769263251472e+005	7.840874861935e-002
3.769518835426e+005	7.843892236880e-002
3.769774419380e+005	7.846911687294e-002
3.770030003334e+005	7.849933215083e-002
3.770285587287e+005	7.852956822473e-002
3.770541171241e+005	7.855982511765e-002
3.770796755195e+005	7.859010285063e-002
3.771052339149e+005	7.862040144404e-002
3.771307923103e+005	7.865072091992e-002
3.771563507056e+005	7.868106130010e-002
3.771819091010e+005	7.871142260859e-002
3.772074674964e+005	7.874180486494e-002
3.772330258918e+005	7.877220809049e-002
3.772585842871e+005	7.880263230708e-002
3.772841426825e+005	7.883307753835e-002
3.773097010779e+005	7.886354380572e-002
3.773352594733e+005	7.889403113077e-002
3.773608178686e+005	7.892453953485e-002
3.773863762640e+005	7.895506904034e-002
3.774119346594e+005	7.898561966916e-002
3.774374930548e+005	7.901619144340e-002
3.774630514502e+005	7.904678438514e-002
3.774886098455e+005	7.907739851665e-002
3.775141682409e+005	7.910803386095e-002
3.775397266363e+005	7.913869043825e-002
3.775652850317e+005	7.916936827205e-002
3.775908434270e+005	7.920006738473e-002
3.776164018224e+005	7.923078779795e-002
3.776419602178e+005	7.926152953450e-002
3.776675186132e+005	7.929229261609e-002
3.776930770086e+005	7.932307706564e-002
3.777186354039e+005	7.935388290484e-002
3.777441937993e+005	7.938471015693e-002
3.777697521947e+005	7.941555884359e-002
3.777953105901e+005	7.944642898796e-002
3.778208689854e+005	7.947732061275e-002
3.778464273808e+005	7.950823373954e-002
3.778719857762e+005	7.953916839160e-002
3.778975441716e+005	7.957012459065e-002
3.779231025669e+005	7.960110236090e-002
3.779486609623e+005	7.963210172429e-002
3.779742193577e+005	7.966312270303e-002
3.779997777531e+005	7.969416531945e-002
3.780253361485e+005	7.972522959836e-002
3.780508945438e+005	7.975631556050e-002
3.780764529392e+005	7.978742322813e-002
3.781020113346e+005	7.981855262792e-002
3.781275697300e+005	7.984970377916e-002
3.781531281253e+005	7.988087670504e-002
3.781786865207e+005	7.991207143116e-002
3.782042449161e+005	7.994328797833e-002
3.782298033115e+005	7.997452636936e-002
3.782553617068e+005	8.000578662743e-002
3.782809201022e+005	8.003706877681e-002
3.783064784976e+005	8.006837284025e-002
3.783320368930e+005	8.009969883975e-002
3.783575952884e+005	8.013104679953e-002
3.783831536837e+005	8.016241674277e-002
3.784087120791e+005	8.019380869175e-002
3.784342704745e+005	8.022522267197e-002
3.784598288699e+005	8.025665870418e-002
3.784853872652e+005	8.028811681331e-002
3.785109456606e+005	8.031959702163e-002
3.785365040560e+005	8.035109935404e-002
3.785620624514e+005	8.038262383268e-002
3.785876208468e+005	8.041417048139e-002
3.786131792421e+005	8.044573932399e-002
3.786387376375e+005	8.047733038294e-002
3.786642960329e+005	8.050894368449e-002
3.786898544283e+005	8.054057924882e-002
3.787154128236e+005	8.057223710217e-002
3.787409712190e+005	8.060391726591e-002
3.787665296144e+005	8.063561976740e-002
3.787920880098e+005	8.066734462624e-002
3.788176464051e+005	8.069909186764e-002
3.788432048005e+005	8.073086151622e-002
3.788687631959e+005	8.076265359625e-002
3.788943215913e+005	8.079446813028e-002
3.789198799867e+005	8.082630514221e-002
3.789454383820e+005	8.085816465629e-002
3.789709967774e+005	8.089004669740e-002
3.789965551728e+005	8.092195128867e-002
3.790221135682e+005	8.095387845447e-002
3.790476719635e+005	8.098582821837e-002
3.790732303589e+005	8.101780060470e-002
3.790987887543e+005	8.104979563805e-002
3.791243471497e+005	8.108181334163e-002
3.791499055451e+005	8.111385374086e-002
3.791754639404e+005	8.114591685947e-002
3.792010223358e+005	8.117800272237e-002
3.792265807312e+005	8.121011135177e-002
3.792521391266e+005	8.124224277482e-002
3.792776975219e+005	8.127439701337e-002
3.793032559173e+005	8.130657409446e-002
3.793288143127e+005	8.133877404044e-002
3.793543727081e+005	8.137099687572e-002
3.793799311034e+005	8.140324262586e-002
3.794054894988e+005	8.143551131585e-002
3.794310478942e+005	8.146780296904e-002
3.794566062896e+005	8.150011761084e-002
3.794821646850e+005	8.153245526628e-002
3.795077230803e+005	8.156481595857e-002
3.795332814757e+005	8.159719971396e-002
3.795588398711e+005	8.162960655617e-002
3.795843982665e+005	8.166203651171e-002
3.796099566618e+005	8.169448960235e-002
3.796355150572e+005	8.172696585594e-002
3.796610734526e+005	8.175946529552e-002
3.796866318480e+005	8.179198794820e-002
3.797121902434e+005	8.182453383575e-002
3.797377486387e+005	8.185710298611e-002
3.797633070341e+005	8.188969542251e-002
3.797888654295e+005	8.192231117132e-002
3.798144238249e+005	8.195495025783e-002
3.798399822202e+005	8.198761270519e-002
3.798655406156e+005	8.202029854043e-002
3.798910990110e+005	8.205300778706e-002
3.799166574064e+005	8.208574047396e-002
3.799422158017e+005	8.211849662253e-002
3.799677741971e+005	8.215127625957e-002
3.799933325925e+005	8.218407940986e-002
3.800188909879e+005	8.221690610075e-002
3.800444493833e+005	8.224975635597e-002
3.800700077786e+005	8.228263020123e-002
3.800955661740e+005	8.231552766273e-002
3.801211245694e+005	8.234844876526e-002
3.801466829648e+005	8.238139353519e-002
3.801722413601e+005	8.241436199687e-002
3.801977997555e+005	8.244735417724e-002
3.802233581509e+005	8.248037010179e-002
3.802489165463e+005	8.251340979624e-002
3.802744749417e+005	8.254647328485e-002
3.803000333370e+005	8.257956059628e-002
3.803255917324e+005	8.261267175423e-002
3.803511501278e+005	8.264580678582e-002
3.803767085232e+005	8.267896571601e-002
3.804022669185e+005	8.271214857181e-002
3.804278253139e+005	8.274535537766e-002
3.804533837093e+005	8.277858616052e-002
3.804789421047e+005	8.281184094763e-002
3.805045005000e+005	8.284511976341e-002
3.805300588954e+005	8.287842263527e-002
3.805556172908e+005	8.291174958825e-002
3.805811756862e+005	8.294510064915e-002
3.806067340816e+005	8.297847584360e-002
3.806322924769e+005	8.301187519983e-002
3.806578508723e+005	8.304529874088e-002
3.806834092677e+005	8.307874649689e-002
3.807089676631e+005	8.311221849172e-002
3.807345260584e+005	8.314571475318e-002
3.807600844538e+005	8.317923530653e-002
3.807856428492e+005	8.321278017985e-002
3.808112012446e+005	8.324634939789e-002
3.808367596400e+005	8.327994298819e-002
3.808623180353e+005	8.331356097981e-002
3.808878764307e+005	8.334720339476e-002
3.809134348261e+005	8.338087026271e-002
3.809389932215e+005	8.341456160960e-002
3.809645516168e+005	8.344827746352e-002
3.809901100122e+005	8.348201784991e-002
3.810156684076e+005	8.351578279608e-002
3.810412268030e+005	8.354957232865e-002
3.810667851983e+005	8.358338647509e-002
3.810923435937e+005	8.361722526246e-002
3.811179019891e+005	8.365108871725e-002
3.811434603845e+005	8.368497686654e-002
3.811690187799e+005	8.371888973777e-002
3.811945771752e+005	8.375282735826e-002
3.812201355706e+005	8.378678975541e-002
3.812456939660e+005	8.382077695509e-002
3.812712523614e+005	8.385478898650e-002
3.812968107567e+005	8.388882587605e-002
3.813223691521e+005	8.392288765076e-002
3.813479275475e+005	8.395697433967e-002
3.813734859429e+005	8.399108596721e-002
3.813990443383e+005	8.402522256369e-002
3.814246027336e+005	8.405938415500e-002
3.814501611290e+005	8.409357076975e-002
3.814757195244e+005	8.412778243521e-002
3.815012779198e+005	8.416201917799e-002
3.815268363151e+005	8.419628102761e-002
3.815523947105e+005	8.423056800948e-002
3.815779531059e+005	8.426488015408e-002
3.816035115013e+005	8.429921748764e-002
3.816290698966e+005	8.433358003786e-002
3.816546282920e+005	8.436796783294e-002
3.816801866874e+005	8.440238090183e-002
3.817057450828e+005	8.443681927090e-002
3.817313034782e+005	8.447128296882e-002
3.817568618735e+005	8.450577202335e-002
3.817824202689e+005	8.454028646385e-002
3.818079786643e+005	8.457482631615e-002
3.818335370597e+005	8.460939161122e-002
3.818590954550e+005	8.464398237525e-002
3.818846538504e+005	8.467859863687e-002
3.819102122458e+005	8.471324042464e-002
3.819357706412e+005	8.474790776794e-002
3.819613290366e+005	8.478260069217e-002
3.819868874319e+005	8.481731922893e-002
3.820124458273e+005	8.485206340499e-002
3.820380042227e+005	8.488683324994e-002
3.820635626181e+005	8.492162879127e-002
3.820891210134e+005	8.495645005769e-002
3.821146794088e+005	8.499129707937e-002
3.821402378042e+005	8.502616988287e-002
3.821657961996e+005	8.506106849654e-002
3.821913545949e+005	8.509599295273e-002
3.822169129903e+005	8.513094327633e-002
3.822424713857e+005	8.516591949927e-002
3.822680297811e+005	8.520092164704e-002
3.822935881765e+005	8.523594975203e-002
3.823191465718e+005	8.527100384195e-002
3.823447049672e+005	8.530608394457e-002
3.823702633626e+005	8.534119009068e-002
3.823958217580e+005	8.537632230794e-002
3.824213801533e+005	8.541148062677e-002
3.824469385487e+005	8.544666507579e-002
3.824724969441e+005	8.548187568420e-002
3.824980553395e+005	8.551711248163e-002
3.825236137348e+005	8.555237549662e-002
3.825491721302e+005	8.558766475970e-002
3.825747305256e+005	8.562298029983e-002
3.826002889210e+005	8.565832214532e-002
3.826258473164e+005	8.569369032690e-002
3.826514057117e+005	8.572908487468e-002
3.826769641071e+005	8.576450581650e-002
3.827025225025e+005	8.579995318292e-002
3.827280808979e+005	8.583542700481e-002
3.827536392932e+005	8.587092730864e-002
3.827791976886e+005	8.590645412789e-002
3.828047560840e+005	8.594200749010e-002
3.828303144794e+005	8.597758742669e-002
3.828558728748e+005	8.601319396476e-002
3.828814312701e+005	8.604882713668e-002
3.829069896655e+005	8.608448697234e-002
3.829325480609e+005	8.612017350251e-002
3.829581064563e+005	8.615588675391e-002
3.829836648516e+005	8.619162675965e-002
3.830092232470e+005	8.622739354852e-002
3.830347816424e+005	8.626318715184e-002
3.830603400378e+005	8.629900759968e-002
3.830858984331e+005	8.633485492142e-002
3.831114568285e+005	8.637072914728e-002
3.831370152239e+005	8.640663030924e-002
3.831625736193e+005	8.644255843670e-002
3.831881320147e+005	8.647851355941e-002
3.832136904100e+005	8.651449570918e-002
3.832392488054e+005	8.655050491710e-002
3.832648072008e+005	8.658654121264e-002
3.832903655962e+005	8.662260462630e-002
3.833159239915e+005	8.665869518846e-002
3.833414823869e+005	8.669481293087e-002
3.833670407823e+005	8.673095788442e-002
3.833925991777e+005	8.676713007867e-002
3.834181575731e+005	8.680332954644e-002
3.834437159684e+005	8.683955631767e-002
3.834692743638e+005	8.687581042368e-002
3.834948327592e+005	8.691209189422e-002
3.835203911546e+005	8.694840076174e-002
3.835459495499e+005	8.698473705703e-002
3.835715079453e+005	8.702110081191e-002
3.835970663407e+005	8.705749205560e-002
3.836226247361e+005	8.709391082094e-002
3.836481831314e+005	8.713035714017e-002
3.836737415268e+005	8.716683104184e-002
3.836992999222e+005	8.720333256048e-002
3.837248583176e+005	8.723986172585e-002
3.837504167130e+005	8.727641856850e-002
3.837759751083e+005	8.731300312280e-002
3.838015335037e+005	8.734961541763e-002
3.838270918991e+005	8.738625548652e-002
3.838526502945e+005	8.742292335958e-002
3.838782086898e+005	8.745961907030e-002
3.839037670852e+005	8.749634264893e-002
3.839293254806e+005	8.753309412862e-002
3.839548838760e+005	8.756987354048e-002
3.839804422714e+005	8.760668091530e-002
3.840060006667e+005	8.764351628698e-002
3.840315590621e+005	8.768037968769e-002
3.840571174575e+005	8.771727114930e-002
3.840826758529e+005	8.775419070258e-002
3.841082342482e+005	8.779113837967e-002
3.841337926436e+005	8.782811421451e-002
3.841593510390e+005	8.786511823867e-002
3.841849094344e+005	8.790215048464e-002
3.842104678297e+005	8.793921098376e-002
3.842360262251e+005	8.797629977015e-002
3.842615846205e+005	8.801341687369e-002
3.842871430159e+005	8.805056233002e-002
3.843127014113e+005	8.808773617057e-002
3.843382598066e+005	8.812493842838e-002
3.843638182020e+005	8.816216913283e-002
3.843893765974e+005	8.819942831939e-002
3.844149349928e+005	8.823671602320e-002
3.844404933881e+005	8.827403227355e-002
3.844660517835e+005	8.831137710450e-002
3.844916101789e+005	8.834875054818e-002
3.845171685743e+005	8.838615263795e-002
3.845427269697e+005	8.842358340779e-002
3.845682853650e+005	8.846104289125e-002
3.845938437604e+005	8.849853111887e-002
3.846194021558e+005	8.853604812547e-002
3.846449605512e+005	8.857359394427e-002
3.846705189465e+005	8.861116860880e-002
3.846960773419e+005	8.864877215162e-002
3.847216357373e+005	8.868640460718e-002
3.847471941327e+005	8.872406600701e-002
3.847727525280e+005	8.876175638751e-002
3.847983109234e+005	8.879947577893e-002
3.848238693188e+005	8.883722421647e-002
3.848494277142e+005	8.887500173510e-002
3.848749861096e+005	8.891280836692e-002
3.849005445049e+005	8.895064414480e-002
3.849261029003e+005	8.898850910475e-002
3.849516612957e+005	8.902640327865e-002
3.849772196911e+005	8.906432670252e-002
3.850027780864e+005	8.910227940919e-002
3.850283364818e+005	8.914026143047e-002
3.850538948772e+005	8.917827280341e-002
3.850794532726e+005	8.921631356230e-002
3.851050116680e+005	8.925438373996e-002
3.851305700633e+005	8.929248337043e-002
3.851561284587e+005	8.933061248905e-002
3.851816868541e+005	8.936877113043e-002
3.852072452495e+005	8.940695932472e-002
3.852328036448e+005	8.944517711309e-002
3.852583620402e+005	8.948342452536e-002
3.852839204356e+005	8.952170159654e-002
3.853094788310e+005	8.956000836276e-002
3.853350372263e+005	8.959834485779e-002
3.853605956217e+005	8.963671111772e-002
3.853861540171e+005	8.967510717355e-002
3.854117124125e+005	8.971353306416e-002
3.854372708079e+005	8.975198882353e-002
3.854628292032e+005	8.979047448406e-002
3.854883875986e+005	8.982899008516e-002
3.855139459940e+005	8.986753565674e-002
3.855395043894e+005	8.990611123652e-002
3.855650627847e+005	8.994471685964e-002
3.855906211801e+005	8.998335256240e-002
3.856161795755e+005	9.002201837651e-002
3.856417379709e+005	9.006071434143e-002
3.856672963663e+005	9.009944048950e-002
3.856928547616e+005	9.013819685754e-002
3.857184131570e+005	9.017698348046e-002
3.857439715524e+005	9.021580039373e-002
3.857695299478e+005	9.025464763416e-002
3.857950883431e+005	9.029352523572e-002
3.858206467385e+005	9.033243323548e-002
3.858462051339e+005	9.037137166758e-002
3.858717635293e+005	9.041034056936e-002
3.858973219246e+005	9.044933997516e-002
3.859228803200e+005	9.048836992219e-002
3.859484387154e+005	9.052743044549e-002
3.859739971108e+005	9.056652158059e-002
3.859995555062e+005	9.060564336685e-002
3.860251139015e+005	9.064479583780e-002
3.860506722969e+005	9.068397902802e-002
3.860762306923e+005	9.072319297593e-002
3.861017890877e+005	9.076243771827e-002
3.861273474830e+005	9.080171329053e-002
3.861529058784e+005	9.084101972904e-002
3.861784642738e+005	9.088035707007e-002
3.862040226692e+005	9.091972535042e-002
3.862295810645e+005	9.095912460784e-002
3.862551394599e+005	9.099855487737e-002
3.862806978553e+005	9.103801619671e-002
3.863062562507e+005	9.107750860118e-002
3.863318146461e+005	9.111703212863e-002
3.863573730414e+005	9.115658681558e-002
3.863829314368e+005	9.119617270041e-002
3.864084898322e+005	9.123578981660e-002
3.864340482276e+005	9.127543820579e-002
3.864596066229e+005	9.131511790127e-002
3.864851650183e+005	9.135482894267e-002
3.865107234137e+005	9.139457136743e-002
3.865362818091e+005	9.143434520886e-002
3.865618402045e+005	9.147415051035e-002
3.865873985998e+005	9.151398730376e-002
3.866129569952e+005	9.155385562852e-002
3.866385153906e+005	9.159375552362e-002
3.866640737860e+005	9.163368702490e-002
3.866896321813e+005	9.167365017080e-002
3.867151905767e+005	9.171364499939e-002
3.867407489721e+005	9.175367154694e-002
3.867663073675e+005	9.179372985259e-002
3.867918657628e+005	9.183381995357e-002
3.868174241582e+005	9.187394188811e-002
3.868429825536e+005	9.191409569478e-002
3.868685409490e+005	9.195428140979e-002
3.868940993444e+005	9.199449907224e-002
3.869196577397e+005	9.203474872105e-002
3.869452161351e+005	9.207503039455e-002
3.869707745305e+005	9.211534413077e-002
3.869963329259e+005	9.215568996489e-002
3.870218913212e+005	9.219606793915e-002
3.870474497166e+005	9.223647809147e-002
3.870730081120e+005	9.227692045944e-002
3.870985665074e+005	9.231739508357e-002
3.871241249028e+005	9.235790199987e-002
3.871496832981e+005	9.239844124887e-002
3.871752416935e+005	9.243901286798e-002
3.872008000889e+005	9.247961689661e-002
3.872263584843e+005	9.252025337348e-002
3.872519168796e+005	9.256092234012e-002
3.872774752750e+005	9.260162383126e-002
3.873030336704e+005	9.264235788872e-002
3.873285920658e+005	9.268312455141e-002
3.873541504611e+005	9.272392385668e-002
3.873797088565e+005	9.276475584625e-002
3.874052672519e+005	9.280562055855e-002
3.874308256473e+005	9.284651803350e-002
3.874563840427e+005	9.288744830945e-002
3.874819424380e+005	9.292841142630e-002
3.875075008334e+005	9.296940742303e-002
3.875330592288e+005	9.301043634153e-002
3.875586176242e+005	9.305149821906e-002
3.875841760195e+005	9.309259309714e-002
3.876097344149e+005	9.313372101469e-002
3.876352928103e+005	9.317488201193e-002
3.876608512057e+005	9.321607612912e-002
3.876864096011e+005	9.325730340527e-002
3.877119679964e+005	9.329856388115e-002
3.877375263918e+005	9.333985759584e-002
3.877630847872e+005	9.338118459243e-002
3.877886431826e+005	9.342254490897e-002
3.878142015779e+005	9.346393858650e-002
3.878397599733e+005	9.350536566429e-002
3.878653183687e+005	9.354682618373e-002
